R,a0,a2,a4,b3,b5,E
2.39,0.24,-0.0622451,0.00644203,-0.00234295,0.00045282,164.464
2.4,0.2,-0.0557468,0.00610107,-0.00186042,0.000381515,191.619
2.4,0.21,-0.0575991,0.00622449,-0.00198959,0.000402661,183.894
2.4,0.22,-0.0593283,0.00632632,-0.00211533,0.000422123,176.934
2.4,0.23,-0.0609323,0.00640676,-0.00223688,0.000439751,170.637
2.4,0.24,-0.0624096,0.00646613,-0.00235356,0.000455425,164.922
2.41,0.2,-0.0558969,0.00612439,-0.00187,0.000383983,192.149
2.41,0.21,-0.0577536,0.00624815,-0.00199955,0.0004052,184.403
2.41,0.22,-0.0594866,0.00635021,-0.0021256,0.000424712,177.424
2.41,0.23,-0.0610937,0.00643075,-0.00224741,0.000442368,171.112
2.41,0.24,-0.0625735,0.00649009,-0.00236427,0.000458049,165.382
2.42,0.2,-0.0560465,0.00614753,-0.00187967,0.000386471,192.679
2.42,0.21,-0.0579074,0.00627165,-0.00200961,0.000407759,184.913
2.42,0.22,-0.0596442,0.00637394,-0.00213598,0.00042732,177.916
2.42,0.23,-0.0612545,0.00645458,-0.00225804,0.000445005,171.587
2.42,0.24,-0.0627368,0.0065139,-0.00237509,0.000460693,165.842
2.43,0.2,-0.0561953,0.00617052,-0.00188945,0.00038898,193.21
2.43,0.21,-0.0580606,0.00629499,-0.00201977,0.000410338,185.424
2.43,0.22,-0.0598012,0.00639751,-0.00214647,0.00042995,178.409
2.43,0.23,-0.0614147,0.00647826,-0.00226878,0.000447662,172.063
2.43,0.24,-0.0628995,0.00653755,-0.00238602,0.000463356,166.304
2.44,0.2,-0.0563435,0.00619334,-0.00189934,0.00039151,193.742
2.44,0.21,-0.0582132,0.00631816,-0.00203005,0.000412939,185.936
2.44,0.22,-0.0599575,0.00642092,-0.00215706,0.0004326,178.902
2.44,0.23,-0.0615742,0.00650177,-0.00227963,0.00045034,172.541
2.44,0.24,-0.0630616,0.00656104,-0.00239705,0.000466039,166.766
2.45,0.2,-0.056491,0.00621599,-0.00190933,0.000394061,194.275
2.45,0.21,-0.0583651,0.00634117,-0.00204043,0.00041556,186.449
2.45,0.22,-0.0601132,0.00644416,-0.00216777,0.000435271,179.397
2.45,0.23,-0.0617331,0.00652513,-0.00229059,0.000453039,173.019
2.45,0.24,-0.063223,0.00658437,-0.00240819,0.000468743,167.229
2.46,0.2,-0.0566379,0.00623846,-0.00191943,0.000396634,194.81
2.46,0.21,-0.0585163,0.00636401,-0.00205091,0.000418204,186.963
2.46,0.22,-0.0602682,0.00646724,-0.00217858,0.000437963,179.893
2.46,0.23,-0.0618913,0.00654832,-0.00230165,0.000455758,173.498
2.46,0.24,-0.0633838,0.00660755,-0.00241944,0.000471468,167.693
2.47,0.2,-0.056784,0.00626077,-0.00192964,0.000399229,195.345
2.47,0.21,-0.0586668,0.00638667,-0.00206152,0.000420869,187.478
2.47,0.22,-0.0604226,0.00649014,-0.00218951,0.000440678,180.389
2.47,0.23,-0.0620489,0.00657134,-0.00231284,0.000458499,173.978
2.47,0.24,-0.063544,0.00663056,-0.00243081,0.000474213,168.158
2.48,0.2,-0.0569295,0.0062829,-0.00193996,0.000401846,195.881
2.48,0.21,-0.0588166,0.00640916,-0.00207223,0.000423557,187.993
2.48,0.22,-0.0605762,0.00651288,-0.00220055,0.000443414,180.886
2.48,0.23,-0.0622058,0.00659419,-0.00232413,0.000461262,174.458
2.48,0.24,-0.0637036,0.0066534,-0.00244229,0.000476979,168.624
2.49,0.2,-0.0570742,0.00630485,-0.00195039,0.000404486,196.418
2.49,0.21,-0.0589658,0.00643148,-0.00208306,0.000426268,188.51
2.49,0.22,-0.0607292,0.00653543,-0.0022117,0.000446173,181.385
2.49,0.23,-0.0623621,0.00661687,-0.00233555,0.000464047,174.94
2.49,0.24,-0.0638625,0.00667608,-0.00245389,0.000479767,169.09
2.5,0.2,-0.0572183,0.00632662,-0.00196094,0.00040715,196.956
2.5,0.21,-0.0591142,0.00645361,-0.00209401,0.000429002,189.028
2.5,0.22,-0.0608816,0.00655782,-0.00222298,0.000448955,181.884
2.5,0.23,-0.0625177,0.00663938,-0.00234708,0.000466855,175.422
2.5,0.24,-0.0640207,0.00669859,-0.0024656,0.000482577,169.558
2.51,0.2,-0.0573617,0.00634821,-0.00197161,0.000409837,197.496
2.51,0.21,-0.059262,0.00647557,-0.00210508,0.00043176,189.546
2.51,0.22,-0.0610332,0.00658002,-0.00223438,0.000451761,182.384
2.51,0.23,-0.0626726,0.00666171,-0.00235873,0.000469685,175.906
2.51,0.24,-0.0641783,0.00672093,-0.00247743,0.00048541,170.026
2.52,0.2,-0.0575044,0.00636963,-0.00198241,0.000412549,198.036
2.52,0.21,-0.0594091,0.00649734,-0.00211627,0.000434541,190.065
2.52,0.22,-0.0611841,0.00660205,-0.0022459,0.00045459,182.885
2.52,0.23,-0.0628269,0.00668387,-0.00237051,0.000472538,176.39
2.52,0.24,-0.0643353,0.00674309,-0.00248939,0.000488264,170.495
2.53,0.2,-0.0576463,0.00639085,-0.00199332,0.000415286,198.576
2.53,0.21,-0.0595555,0.00651894,-0.00212758,0.000437348,190.586
2.53,0.22,-0.0613344,0.00662389,-0.00225754,0.000457443,183.386
2.53,0.23,-0.0629804,0.00670584,-0.00238241,0.000475416,176.875
2.53,0.24,-0.0644916,0.00676508,-0.00250147,0.000491142,170.965
2.54,0.2,-0.0577876,0.00641189,-0.00200436,0.000418048,199.118
2.54,0.21,-0.0597011,0.00654034,-0.00213903,0.000440179,191.107
2.54,0.22,-0.0614839,0.00664555,-0.00226932,0.000460321,183.889
2.54,0.23,-0.0631333,0.00672764,-0.00239444,0.000478317,177.361
2.54,0.24,-0.0646472,0.00678689,-0.00251368,0.000494043,171.435
2.55,0.2,-0.0579281,0.00643275,-0.00201553,0.000420835,199.661
2.55,0.21,-0.0598461,0.00656156,-0.0021506,0.000443036,191.629
2.55,0.22,-0.0616328,0.00666703,-0.00228122,0.000463224,184.392
2.55,0.23,-0.0632855,0.00674925,-0.00240659,0.000481242,177.847
2.55,0.24,-0.0648021,0.00680852,-0.00252601,0.000496967,171.907
2.56,0.2,-0.058068,0.00645341,-0.00202683,0.000423649,200.204
2.56,0.21,-0.0599903,0.0065826,-0.0021623,0.000445919,192.152
2.56,0.22,-0.061781,0.00668832,-0.00229325,0.000466153,184.896
2.56,0.23,-0.063437,0.00677068,-0.00241888,0.000484193,178.335
2.56,0.24,-0.0649564,0.00682997,-0.00253848,0.000499916,172.379
2.57,0.2,-0.0582071,0.00647389,-0.00203826,0.00042649,200.749
2.57,0.21,-0.0601339,0.00660344,-0.00217414,0.000448829,192.675
2.57,0.22,-0.0619284,0.00670942,-0.00230542,0.000469108,185.401
2.57,0.23,-0.0635879,0.00679193,-0.0024313,0.000487169,178.823
2.57,0.24,-0.06511,0.00685124,-0.00255107,0.000502889,172.852
2.58,0.2,-0.0583455,0.00649418,-0.00204983,0.000429359,201.294
2.58,0.21,-0.0602767,0.0066241,-0.00218612,0.000451766,193.2
2.58,0.22,-0.0620752,0.00673033,-0.00231773,0.000472089,185.907
2.58,0.23,-0.063738,0.00681298,-0.00244386,0.000490171,179.312
2.58,0.24,-0.0652629,0.00687232,-0.00256381,0.000505887,173.325
2.59,0.2,-0.0584832,0.00651427,-0.00206154,0.000432255,201.84
2.59,0.21,-0.0604188,0.00664456,-0.00219824,0.00045473,193.725
2.59,0.22,-0.0622212,0.00675105,-0.00233018,0.000475098,186.414
2.59,0.23,-0.0638874,0.00683385,-0.00245656,0.000493199,179.801
2.59,0.24,-0.0654151,0.00689322,-0.00257668,0.000508911,173.8
2.6,0.2,-0.0586201,0.00653417,-0.0020734,0.00043518,202.387
2.6,0.21,-0.0605602,0.00666483,-0.0022105,0.000457723,194.251
2.6,0.22,-0.0623665,0.00677158,-0.00234277,0.000478134,186.921
2.6,0.23,-0.0640361,0.00685453,-0.0024694,0.000496254,180.292
2.6,0.24,-0.0655667,0.00691393,-0.00258969,0.00051196,174.275
2.61,0.2,-0.0587564,0.00655388,-0.00208539,0.000438135,202.935
2.61,0.21,-0.0607009,0.0066849,-0.0022229,0.000460745,194.778
2.61,0.22,-0.0625111,0.00679192,-0.0023555,0.000481199,187.429
2.61,0.23,-0.0641841,0.00687502,-0.00248239,0.000499337,180.783
2.61,0.24,-0.0657175,0.00693445,-0.00260284,0.000515036,174.751
2.62,0.2,-0.0588919,0.00657339,-0.00209754,0.00044112,203.484
2.62,0.21,-0.0608408,0.00670478,-0.00223546,0.000463797,195.306
2.62,0.22,-0.062655,0.00681206,-0.00236839,0.000484293,187.938
2.62,0.23,-0.0643314,0.00689531,-0.00249552,0.000502448,181.275
2.62,0.24,-0.0658677,0.00695479,-0.00261613,0.000518139,175.227
2.63,0.2,-0.0590267,0.0065927,-0.00210984,0.000444135,204.033
2.63,0.21,-0.06098,0.00672446,-0.00224817,0.000466878,195.834
2.63,0.22,-0.0627982,0.00683201,-0.00238142,0.000487416,188.448
2.63,0.23,-0.0644781,0.00691541,-0.0025088,0.000505587,181.767
2.63,0.24,-0.0660171,0.00697493,-0.00262958,0.00052127,175.704
2.64,0.2,-0.0591608,0.00661182,-0.00212229,0.000447182,204.583
2.64,0.21,-0.0611186,0.00674394,-0.00226103,0.000469991,196.363
2.64,0.22,-0.0629407,0.00685175,-0.00239462,0.000490569,188.958
2.64,0.23,-0.064624,0.00693532,-0.00252224,0.000508755,182.261
2.64,0.24,-0.0661659,0.00699488,-0.00264317,0.000524428,176.182
2.65,0.2,-0.0592942,0.00663074,-0.00213491,0.000450261,205.134
2.65,0.21,-0.0612563,0.00676323,-0.00227405,0.000473135,196.893
2.65,0.22,-0.0630824,0.0068713,-0.00240796,0.000493753,189.469
2.65,0.23,-0.0647691,0.00695503,-0.00253583,0.000511954,182.755
2.65,0.24,-0.066314,0.00701463,-0.00265692,0.000527615,176.661
2.66,0.2,-0.0594268,0.00664946,-0.00214768,0.000453373,205.686
2.66,0.21,-0.0613934,0.00678231,-0.00228724,0.000476312,197.424
2.66,0.22,-0.0632234,0.00689066,-0.00242148,0.000496969,189.981
2.66,0.23,-0.0649136,0.00697454,-0.00254958,0.000515182,183.249
2.66,0.24,-0.0664614,0.00703419,-0.00267083,0.000530831,177.14
2.67,0.2,-0.0595588,0.00666798,-0.00216062,0.000456519,206.239
2.67,0.21,-0.0615298,0.0068012,-0.00230059,0.000479522,197.956
2.67,0.22,-0.0633637,0.00690981,-0.00243515,0.000500216,190.494
2.67,0.23,-0.0650574,0.00699385,-0.00256349,0.000518442,183.745
2.67,0.24,-0.0666081,0.00705356,-0.00268489,0.000534077,177.62
2.68,0.2,-0.05969,0.0066863,-0.00217373,0.0004597,206.792
2.68,0.21,-0.0616654,0.00681988,-0.00231411,0.000482766,198.488
2.68,0.22,-0.0635033,0.00692876,-0.00244899,0.000503497,191.007
2.68,0.23,-0.0652005,0.00701296,-0.00257757,0.000521733,184.241
2.68,0.24,-0.0667541,0.00707272,-0.00269912,0.000537353,178.101
2.69,0.2,-0.0598205,0.00670442,-0.00218702,0.000462916,207.346
2.69,0.21,-0.0618003,0.00683837,-0.00232781,0.000486044,199.021
2.69,0.22,-0.0636422,0.00694751,-0.00246301,0.000506812,191.521
2.69,0.23,-0.0653428,0.00703188,-0.00259182,0.000525057,184.738
2.69,0.24,-0.0668993,0.00709169,-0.00271351,0.00054066,178.582
2.7,0.2,-0.0599503,0.00672234,-0.00220048,0.000466168,207.901
2.7,0.21,-0.0619345,0.00685665,-0.00234168,0.000489358,199.555
2.7,0.22,-0.0637804,0.00696605,-0.0024772,0.00051016,192.035
2.7,0.23,-0.0654845,0.00705059,-0.00260624,0.000528414,185.235
2.7,0.24,-0.0670439,0.00711046,-0.00272807,0.000543998,179.064
2.71,0.2,-0.0600794,0.00674005,-0.00221413,0.000469457,208.457
2.71,0.21,-0.062068,0.00687472,-0.00235573,0.000492708,200.089
2.71,0.22,-0.0639179,0.00698439,-0.00249157,0.000513544,192.551
2.71,0.23,-0.0656254,0.0070691,-0.00262084,0.000531804,185.733
2.71,0.24,-0.0671878,0.00712903,-0.00274281,0.000547369,179.546
2.72,0.2,-0.0602077,0.00675757,-0.00222796,0.000472785,209.013
2.72,0.21,-0.0622008,0.00689259,-0.00236997,0.000496096,200.624
2.72,0.22,-0.0640546,0.00700253,-0.00250613,0.000516964,193.067
2.72,0.23,-0.0657656,0.0070874,-0.00263562,0.00053523,186.232
2.72,0.24,-0.067331,0.0071474,-0.00275772,0.000550773,180.03
2.73,0.2,-0.0603354,0.00677488,-0.00224198,0.000476151,209.57
2.73,0.21,-0.0623328,0.00691026,-0.0023844,0.000499522,201.16
2.73,0.22,-0.0641906,0.00702047,-0.00252087,0.000520421,193.583
2.73,0.23,-0.0659052,0.0071055,-0.00265058,0.000538691,186.732
2.73,0.24,-0.0674735,0.00716557,-0.00277281,0.000554211,180.513
2.74,0.2,-0.0604624,0.00679198,-0.00225619,0.000479558,210.128
2.74,0.21,-0.0624642,0.00692772,-0.00239902,0.000502986,201.696
2.74,0.22,-0.0643259,0.00703819,-0.0025358,0.000523916,194.101
2.74,0.23,-0.066044,0.0071234,-0.00266573,0.000542188,187.232
2.74,0.24,-0.0676153,0.00718353,-0.00278808,0.000557683,180.998
2.75,0.2,-0.0605886,0.00680889,-0.00227061,0.000483005,210.686
2.75,0.21,-0.0625948,0.00694498,-0.00241384,0.000506491,202.233
2.75,0.22,-0.0644606,0.00705571,-0.00255093,0.00052745,194.619
2.75,0.23,-0.0661821,0.00714109,-0.00268107,0.000545722,187.732
2.75,0.24,-0.0677565,0.00720129,-0.00280354,0.00056119,181.483
2.76,0.2,-0.0607142,0.00682559,-0.00228523,0.000486495,211.245
2.76,0.21,-0.0627248,0.00696203,-0.00242886,0.000510037,202.771
2.76,0.22,-0.0645945,0.00707303,-0.00256626,0.000531023,195.137
2.76,0.23,-0.0663195,0.00715858,-0.00269661,0.000549294,188.234
2.76,0.24,-0.0678969,0.00721885,-0.00281919,0.000564734,181.969
2.77,0.2,-0.060839,0.00684208,-0.00230006,0.000490028,211.805
2.77,0.21,-0.062854,0.00697888,-0.0024441,0.000513625,203.31
2.77,0.22,-0.0647277,0.00709014,-0.0025818,0.000534636,195.656
2.77,0.23,-0.0664562,0.00717585,-0.00271235,0.000552905,188.736
2.77,0.24,-0.0680366,0.0072362,-0.00283504,0.000568314,182.455
2.78,0.2,-0.0609632,0.00685837,-0.00231511,0.000493605,212.366
2.78,0.21,-0.0629825,0.00699552,-0.00245954,0.000517256,203.849
2.78,0.22,-0.0648602,0.00710704,-0.00259754,0.000538292,196.176
2.78,0.23,-0.0665922,0.00719293,-0.00272829,0.000556555,189.238
2.78,0.24,-0.0681756,0.00725334,-0.00285109,0.000571932,182.942
2.79,0.2,-0.0610866,0.00687445,-0.00233037,0.000497228,212.927
2.79,0.21,-0.0631104,0.00701195,-0.00247521,0.000520931,204.389
2.79,0.22,-0.0649919,0.00712373,-0.0026135,0.000541989,196.697
2.79,0.23,-0.0667276,0.00720979,-0.00274444,0.000560246,189.741
2.79,0.24,-0.068314,0.00727028,-0.00286733,0.000575589,183.429
2.8,0.2,-0.0612094,0.00689033,-0.00234586,0.000500898,213.489
2.8,0.21,-0.0632375,0.00702817,-0.00249109,0.000524652,204.929
2.8,0.22,-0.0651231,0.00714022,-0.00262968,0.000545731,197.218
2.8,0.23,-0.0668622,0.00722645,-0.00276081,0.000563979,190.245
2.8,0.24,-0.0684516,0.00728701,-0.00288379,0.000579285,183.917
2.81,0.2,-0.0613315,0.00690601,-0.00236159,0.000504615,214.051
2.81,0.21,-0.0633639,0.00704419,-0.00250721,0.000528419,205.47
2.81,0.22,-0.0652535,0.0071565,-0.00264608,0.000549517,197.74
2.81,0.23,-0.0669961,0.00724289,-0.0027774,0.000567755,190.749
2.81,0.24,-0.0685886,0.00730354,-0.00290046,0.000583021,184.406
2.82,0.2,-0.0614529,0.00692148,-0.00237755,0.000508382,214.615
2.82,0.21,-0.0634897,0.00706,-0.00252356,0.000532234,206.012
2.82,0.22,-0.0653832,0.00717256,-0.00266272,0.000553349,198.262
2.82,0.23,-0.0671293,0.00725913,-0.00279421,0.000571574,191.254
2.82,0.24,-0.0687248,0.00731986,-0.00291735,0.000586799,184.895
2.83,0.2,-0.0615737,0.00693674,-0.00239375,0.000512199,215.178
2.83,0.21,-0.0636148,0.0070756,-0.00254015,0.000536097,206.554
2.83,0.22,-0.0655122,0.00718842,-0.00267959,0.000557228,198.785
2.83,0.23,-0.0672619,0.00727516,-0.00281125,0.000575438,191.76
2.83,0.24,-0.0688604,0.00733596,-0.00293446,0.000590618,185.384
2.84,0.2,-0.0616937,0.0069518,-0.0024102,0.000516068,215.743
2.84,0.21,-0.0637392,0.00709099,-0.00255699,0.000540011,207.097
2.84,0.22,-0.0656405,0.00720407,-0.0026967,0.000561156,199.309
2.84,0.23,-0.0673938,0.00729098,-0.00282853,0.000579348,192.266
2.84,0.24,-0.0689954,0.00735186,-0.00295179,0.000594482,185.875
2.85,0.2,-0.0618131,0.00696665,-0.00242691,0.00051999,216.308
2.85,0.21,-0.0638629,0.00710618,-0.00257408,0.000543977,207.64
2.85,0.22,-0.0657682,0.00721951,-0.00271405,0.000565132,199.833
2.85,0.23,-0.0675249,0.00730659,-0.00284604,0.000583305,192.772
2.85,0.24,-0.0691296,0.00736755,-0.00296936,0.000598389,186.365
2.86,0.2,-0.0619318,0.0069813,-0.00244388,0.000523968,216.874
2.86,0.21,-0.0639859,0.00712116,-0.00259143,0.000547996,208.184
2.86,0.22,-0.0658952,0.00723474,-0.00273166,0.00056916,200.357
2.86,0.23,-0.0676554,0.00732199,-0.0028638,0.00058731,193.279
2.86,0.24,-0.0692632,0.00738304,-0.00298717,0.000602342,186.857
2.87,0.2,-0.0620499,0.00699574,-0.00246113,0.000528001,217.44
2.87,0.21,-0.0641083,0.00713593,-0.00260904,0.000552069,208.729
2.87,0.22,-0.0660215,0.00724976,-0.00274953,0.000573239,200.883
2.87,0.23,-0.0677853,0.00733718,-0.00288182,0.000591364,193.787
2.87,0.24,-0.0693961,0.00739831,-0.00300522,0.000606341,187.348
2.88,0.2,-0.0621673,0.00700998,-0.00247864,0.000532093,218.007
2.88,0.21,-0.06423,0.00715049,-0.00262693,0.000556198,209.274
2.88,0.22,-0.0661471,0.00726457,-0.00276767,0.000577372,201.408
2.88,0.23,-0.0679144,0.00735216,-0.00290009,0.00059547,194.295
2.88,0.24,-0.0695283,0.00741337,-0.00302351,0.000610388,187.841
2.89,0.2,-0.0622841,0.00702401,-0.00249644,0.000536244,218.574
2.89,0.21,-0.064351,0.00716484,-0.00264509,0.000560384,209.82
2.89,0.22,-0.0662721,0.00727918,-0.00278608,0.00058156,201.935
2.89,0.23,-0.0680429,0.00736693,-0.00291862,0.000599627,194.804
2.89,0.24,-0.0696598,0.00742822,-0.00304206,0.000614484,188.334
2.9,0.2,-0.0624002,0.00703784,-0.00251454,0.000540456,219.142
2.9,0.21,-0.0644714,0.00717899,-0.00266354,0.000564629,210.367
2.9,0.22,-0.0663964,0.00729357,-0.00280476,0.000585804,202.462
2.9,0.23,-0.0681707,0.00738149,-0.00293743,0.000603837,195.314
2.9,0.24,-0.0697907,0.00744286,-0.00306087,0.00061863,188.827
2.91,0.2,-0.0625157,0.00705147,-0.00253293,0.00054473,219.711
2.91,0.21,-0.0645912,0.00719293,-0.00268229,0.000568935,210.914
2.91,0.22,-0.06652,0.00730775,-0.00282374,0.000590106,202.989
2.91,0.23,-0.0682979,0.00739584,-0.00295651,0.000608102,195.823
2.91,0.24,-0.069921,0.00745729,-0.00307995,0.000622827,189.321
2.92,0.2,-0.0626305,0.00706489,-0.00255163,0.00054907,220.28
2.92,0.21,-0.0647102,0.00720666,-0.00270134,0.000573303,211.461
2.92,0.22,-0.066643,0.00732172,-0.002843,0.000594467,203.517
2.92,0.23,-0.0684244,0.00740997,-0.00297587,0.000612423,196.334
2.92,0.24,-0.0700506,0.00747151,-0.0030993,0.000627077,189.816
2.93,0.2,-0.0627447,0.00707811,-0.00257065,0.000553476,220.85
2.93,0.21,-0.0648287,0.00722019,-0.00272069,0.000577735,212.009
2.93,0.22,-0.0667654,0.00733549,-0.00286257,0.000598889,204.046
2.93,0.23,-0.0685502,0.0074239,-0.00299553,0.000616801,196.845
2.93,0.24,-0.0701795,0.00748552,-0.00311893,0.00063138,190.31
2.94,0.2,-0.0628583,0.00709112,-0.00258999,0.000557951,221.421
2.94,0.21,-0.0649465,0.00723351,-0.00274037,0.000582232,212.558
2.94,0.22,-0.066887,0.00734904,-0.00288245,0.000603374,204.575
2.94,0.23,-0.0686754,0.00743762,-0.00301548,0.000621239,197.356
2.94,0.24,-0.0703078,0.00749932,-0.00313884,0.000635739,190.806
2.95,0.2,-0.0629712,0.00710393,-0.00260966,0.000562496,221.992
2.95,0.21,-0.0650637,0.00724662,-0.00276037,0.000586798,213.107
2.95,0.22,-0.0670081,0.00736238,-0.00290264,0.000607923,205.104
2.95,0.23,-0.0688,0.00745112,-0.00303574,0.000625737,197.868
2.95,0.24,-0.0704354,0.0075129,-0.00315905,0.000640154,191.302
2.96,0.2,-0.0630836,0.00711654,-0.00262968,0.000567114,222.563
2.96,0.21,-0.0651802,0.00725952,-0.0027807,0.000591433,213.657
2.96,0.22,-0.0671285,0.00737552,-0.00292316,0.000612538,205.634
2.96,0.23,-0.0689239,0.00746441,-0.00305631,0.000630297,198.38
2.96,0.24,-0.0705624,0.00752628,-0.00317955,0.000644628,191.798
2.97,0.2,-0.0631953,0.00712894,-0.00265005,0.000571806,223.135
2.97,0.21,-0.0652962,0.00727222,-0.00280138,0.000596139,214.207
2.97,0.22,-0.0672483,0.00738844,-0.00294401,0.000617221,206.165
2.97,0.23,-0.0690472,0.0074775,-0.0030772,0.000634922,198.893
2.97,0.24,-0.0706888,0.00753944,-0.00320036,0.000649161,192.295
2.98,0.2,-0.0633064,0.00714115,-0.00267079,0.000576575,223.708
2.98,0.21,-0.0654115,0.00728471,-0.00282242,0.000600919,214.758
2.98,0.22,-0.0673675,0.00740116,-0.0029652,0.000621973,206.696
2.98,0.23,-0.0691699,0.00749037,-0.00309843,0.000639611,199.407
2.98,0.24,-0.0708145,0.0075524,-0.00322149,0.000653755,192.792
2.99,0.2,-0.063417,0.00715315,-0.0026919,0.000581424,224.281
2.99,0.21,-0.0655262,0.007297,-0.00284382,0.000605775,215.309
2.99,0.22,-0.067486,0.00741367,-0.00298675,0.000626798,207.228
2.99,0.23,-0.0692919,0.00750303,-0.00311999,0.000644369,199.921
2.99,0.24,-0.0709397,0.00756514,-0.00324294,0.000658412,193.29
3,0.2,-0.0635269,0.00716495,-0.00271339,0.000586354,224.855
3,0.21,-0.0656403,0.00730908,-0.00286559,0.000610708,215.861
3,0.22,-0.067604,0.00742597,-0.00300866,0.000631696,207.76
3,0.23,-0.0694133,0.00751549,-0.00314189,0.000649195,200.435
3,0.24,-0.0710641,0.00757767,-0.00326471,0.000663134,193.788
