R,a0,a2,a4,b3,b5,E
1.8716423357664231,0.585,-0.052520924087591236,0.002318002372262773,-0.0027474472262773724,0.00023440288686131386,86.46838138686131
1.87,0.5838178633975483,-0.0526103866900175,0.0023301385288966706,-0.0027558423117337995,0.0002358210840630471,86.46733975481611
1.865,0.5802222222222221,-0.05287980777777779,0.0023668092222222234,-0.0027813001111111116,0.0002401062777777779,86.46482777777777
1.8646903015484924,0.58,-0.0528965314995925,0.002369077567237164,-0.002782869001629992,0.00024037305419722903,86.46463451507742
1.86,0.5767795187465027,-0.05312535041969779,0.00240210697257974,-0.0028045665780637927,0.0002442008533855621,86.46704079462785
1.8574061990212072,0.575,-0.05325038172920065,0.002420233246329527,-0.0028165158156606856,0.00024630136378466557,86.4687075040783
1.855,0.5734190782422294,-0.053360409163987134,0.002436218601286173,-0.0028271639013933546,0.00024817531725616286,86.4675562165059
1.85,0.5701394849785407,-0.05359008229613734,0.0024694140450643776,-0.0028491438197424893,0.0002520989967811159,86.46451298283262
1.8497870597870598,0.57,-0.05359973775593775,0.0024708152989352987,-0.0028500752170352167,0.00025226473873873873,86.46441064701064
1.8450000000000002,0.5669933127572016,-0.05379432590020576,0.002501075537551441,-0.002869101556069959,0.00025579160725308647,86.46732595164609
1.8418211648892533,0.565,-0.05392414031993438,0.002521145791632486,-0.002881635910582445,0.0002581502641509435,86.46881390484003
1.84,0.5639042448173742,-0.05399469955577492,0.0025320860217176696,-0.002888542640671273,0.0002594519427443237,86.46771860809477
1.835,0.5609016798418974,-0.05418534883893279,0.0025618163092885355,-0.002907399211956521,0.000262991507411067,86.46533036067193
1.8334954657873042,0.56,-0.05424255449299258,0.0025707402473206923,-0.0029130636933223414,0.00026405435037098104,86.4645398186315
1.83,0.5579876601803513,-0.05436112036070242,0.0025906415946843854,-0.0029249018604651164,0.00026640009159943043,86.46621110583769
1.825,0.5551116389548694,-0.054528006864608076,0.0026188435154394303,-0.002941743439429929,0.0002697254655581948,86.46924505938242
1.8248053024026514,0.555,-0.05453452767191384,0.0026199377506213755,-0.0029423922783761393,0.0002698556917978459,86.4693285832643
1.8199999999999998,0.5523528069374715,-0.054686888041989956,0.0026456210611592885,-0.002957810059333638,0.00027295340027384764,86.46647047010497
1.8157255389718077,0.55,-0.05482011177446103,0.0026682422678275287,-0.0029714511111111116,0.0002756834253731343,86.46452823383083
1.815,0.5496160596752963,-0.054839959719175074,0.0026719135914874937,-0.0029735128279947346,0.0002761215660377358,86.46489554629223
1.81,0.5469740887132192,-0.054976416644707954,0.002697165797101449,-0.002987703895476504,0.00027913622002635047,86.46724435660957
1.806257285595337,0.545,-0.05507635982514571,0.0027158410741049124,-0.00299824746877602,0.00028136756619483763,86.46951169858451
